# File: ./example_outputs/basins235/Land_type_area_ha.csv
# Author: moirai
# Description: area (ha) for land cells in country X glu X land type X protected category X year
# Original source: hyde land use areas; reference veg; land cover; country raster; glu raster; hyde land area
# ----------
iso,glu_code,land_type,year,value
arg,169,1201,2016,2454
arg,169,1202,2016,11298
arg,169,1205,2016,549
arg,169,1207,2016,252
arg,169,1211,2016,43
arg,169,1212,2016,189
arg,169,1215,2016,12
arg,169,1217,2016,5
arg,169,1221,2016,2038
arg,169,1222,2016,8466
arg,169,1225,2016,104
arg,169,1227,2016,48
arg,169,1231,2016,28
arg,169,1232,2016,102
arg,169,1235,2016,15
arg,169,1237,2016,7
arg,169,1301,2016,193943
arg,169,1302,2016,381975
arg,169,1303,2016,3061
arg,169,1305,2016,33894
arg,169,1306,2016,10969
arg,169,1307,2016,26393
arg,169,1311,2016,496
arg,169,1312,2016,248
arg,169,1313,2016,15
arg,169,1315,2016,11
arg,169,1316,2016,52
arg,169,1317,2016,17
arg,169,1321,2016,57843
arg,169,1322,2016,134314
arg,169,1323,2016,94
arg,169,1325,2016,15511
arg,169,1326,2016,442
arg,169,1327,2016,12047
arg,169,1331,2016,515
arg,169,1332,2016,346
arg,169,1335,2016,5
arg,169,1337,2016,2
arg,169,1401,2016,170757
arg,169,1402,2016,10458
arg,169,1403,2016,3054
arg,169,1404,2016,29
arg,169,1405,2016,3510
arg,169,1406,2016,29693
arg,169,1407,2016,49753
arg,169,1411,2016,207
arg,169,1412,2016,17
arg,169,1413,2016,6
arg,169,1415,2016,10
arg,169,1416,2016,41
arg,169,1417,2016,129
arg,169,1421,2016,83353
arg,169,1422,2016,6425
arg,169,1423,2016,560
arg,169,1424,2016,8
arg,169,1425,2016,2248
arg,169,1426,2016,7358
arg,169,1427,2016,26891
arg,169,1431,2016,5
arg,169,1501,2016,22172
arg,169,1502,2016,1494
arg,169,1503,2016,3693
arg,169,1505,2016,1530
arg,169,1506,2016,16275
arg,169,1507,2016,4508
arg,169,1511,2016,41
arg,169,1512,2016,9
arg,169,1513,2016,69
arg,169,1515,2016,20
arg,169,1516,2016,49
arg,169,1517,2016,62
arg,169,1521,2016,4249
arg,169,1522,2016,1504
arg,169,1523,2016,308
arg,169,1525,2016,635
arg,169,1526,2016,280
arg,169,1527,2016,2557
arg,200,1001,2016,1143864
arg,200,1002,2016,751925
arg,200,1005,2016,258104
arg,200,1007,2016,1115636
arg,200,1011,2016,94
arg,200,1012,2016,2894
arg,200,1015,2016,28
arg,200,1017,2016,82
arg,200,1021,2016,55437
arg,200,1022,2016,40081
arg,200,1025,2016,27081
arg,200,1027,2016,24883
arg,200,1031,2016,2
arg,200,1032,2016,15
arg,200,1035,2016,45
arg,200,1037,2016,18
arg,200,1301,2016,35120
arg,200,1302,2016,376544
arg,200,1305,2016,19445
arg,200,1307,2016,31959
arg,200,1311,2016,47
arg,200,1312,2016,3274
arg,200,1315,2016,10
arg,200,1317,2016,7
arg,200,1321,2016,2254
arg,200,1322,2016,20380
arg,200,1325,2016,1085
arg,200,1327,2016,308
arg,200,1331,2016,2
arg,200,1332,2016,89
arg,200,1401,2016,1884916
arg,200,1402,2016,167111
arg,200,1405,2016,72283
arg,200,1406,2016,6234
arg,200,1407,2016,1529846
arg,200,1411,2016,59
arg,200,1417,2016,21
arg,200,1421,2016,532698
arg,200,1422,2016,1485
arg,200,1425,2016,763
arg,200,1426,2016,52
arg,200,1427,2016,44487
arg,200,1501,2016,240625
arg,200,1502,2016,9
arg,200,1507,2016,6577
arg,200,1511,2016,3
arg,200,1521,2016,121312
arg,200,1522,2016,3
arg,200,1527,2016,453
arg,203,101,2016,11601
arg,203,102,2016,91425
arg,203,103,2016,5251
arg,203,104,2016,25
arg,203,105,2016,6737
arg,203,106,2016,4424
arg,203,107,2016,1203
arg,203,111,2016,1466
arg,203,112,2016,42602
arg,203,113,2016,312
arg,203,114,2016,5
arg,203,115,2016,335
arg,203,116,2016,307
arg,203,117,2016,23
arg,203,121,2016,4192
arg,203,122,2016,23301
arg,203,123,2016,1267
arg,203,124,2016,1
arg,203,125,2016,776
arg,203,126,2016,1902
arg,203,127,2016,166
arg,203,131,2016,39
arg,203,132,2016,1142
arg,203,135,2016,7
arg,203,201,2016,12701
arg,203,202,2016,352719
arg,203,203,2016,9266
arg,203,204,2016,40
arg,203,205,2016,10932
arg,203,206,2016,2755
arg,203,207,2016,7236
arg,203,211,2016,3604
arg,203,212,2016,148636
arg,203,213,2016,848
arg,203,214,2016,12
arg,203,215,2016,3461
arg,203,216,2016,185
arg,203,217,2016,1502
arg,203,221,2016,5034
arg,203,222,2016,106465
arg,203,223,2016,1157
arg,203,224,2016,8
arg,203,225,2016,3624
arg,203,226,2016,315
arg,203,227,2016,4593
arg,203,231,2016,2334
arg,203,232,2016,5407
arg,203,233,2016,16
arg,203,234,2016,1
arg,203,235,2016,544
arg,203,236,2016,1
arg,203,237,2016,56
arg,203,901,2016,595
arg,203,902,2016,8218
arg,203,903,2016,118
arg,203,905,2016,1295
arg,203,906,2016,3
arg,203,907,2016,82
arg,203,911,2016,86
arg,203,912,2016,3686
arg,203,913,2016,17
arg,203,915,2016,184
arg,203,917,2016,12
arg,203,921,2016,42
arg,203,922,2016,896
arg,203,923,2016,8
arg,203,925,2016,91
arg,203,927,2016,6
arg,203,1001,2016,15016
arg,203,1002,2016,402562
arg,203,1003,2016,3556
arg,203,1004,2016,3
arg,203,1005,2016,6393
arg,203,1006,2016,5563
arg,203,1007,2016,20238
arg,203,1011,2016,9403
arg,203,1012,2016,1601787
arg,203,1013,2016,386
arg,203,1015,2016,20552
arg,203,1016,2016,420
arg,203,1017,2016,11094
arg,203,1021,2016,20737
arg,203,1022,2016,388892
arg,203,1023,2016,8657
arg,203,1025,2016,62594
arg,203,1026,2016,12940
arg,203,1027,2016,20953
arg,203,1031,2016,42
arg,203,1032,2016,3389
arg,203,1035,2016,21
arg,203,1037,2016,12
arg,203,1101,2016,48026
arg,203,1102,2016,2841626
arg,203,1103,2016,2880
arg,203,1104,2016,2
arg,203,1105,2016,32428
arg,203,1106,2016,2
arg,203,1107,2016,27419
arg,203,1111,2016,32067
arg,203,1112,2016,1749067
arg,203,1113,2016,2888
arg,203,1115,2016,61785
arg,203,1116,2016,11
arg,203,1117,2016,10935
arg,203,1121,2016,38044
arg,203,1122,2016,2839854
arg,203,1123,2016,15582
arg,203,1125,2016,380295
arg,203,1126,2016,76
arg,203,1127,2016,30644
arg,203,1131,2016,13780
arg,203,1132,2016,32884
arg,203,1133,2016,189
arg,203,1135,2016,497
arg,203,1137,2016,62
arg,203,1201,2016,13329
arg,203,1202,2016,49732
arg,203,1203,2016,1755
arg,203,1205,2016,1099
arg,203,1206,2016,2341
arg,203,1207,2016,1204
arg,203,1211,2016,3872
arg,203,1212,2016,31724
arg,203,1213,2016,1731
arg,203,1215,2016,3102
arg,203,1216,2016,790
arg,203,1217,2016,313
arg,203,1221,2016,17865
arg,203,1222,2016,64552
arg,203,1223,2016,6342
arg,203,1225,2016,12967
arg,203,1226,2016,2882
arg,203,1227,2016,3057
arg,203,1231,2016,29
arg,203,1232,2016,470
arg,203,1233,2016,2
arg,203,1236,2016,1
arg,203,1301,2016,5999
arg,203,1302,2016,66212
arg,203,1303,2016,2940
arg,203,1304,2016,6
arg,203,1305,2016,398
arg,203,1306,2016,5825
arg,203,1307,2016,1530
arg,203,1311,2016,1726
arg,203,1312,2016,9329
arg,203,1313,2016,1350
arg,203,1314,2016,11
arg,203,1315,2016,78
arg,203,1316,2016,2098
arg,203,1317,2016,218
arg,203,1321,2016,4700
arg,203,1322,2016,63038
arg,203,1323,2016,1936
arg,203,1324,2016,4
arg,203,1325,2016,205
arg,203,1326,2016,3913
arg,203,1327,2016,788
arg,203,1332,2016,3
arg,203,1401,2016,13837
arg,203,1402,2016,71313
arg,203,1405,2016,19742
arg,203,1407,2016,101215
arg,203,1412,2016,50
arg,203,1415,2016,645
arg,203,1417,2016,316
arg,203,1421,2016,5117
arg,203,1422,2016,42759
arg,203,1425,2016,43424
arg,203,1427,2016,19136
arg,205,101,2016,23
arg,205,102,2016,19370
arg,205,111,2016,2
arg,205,112,2016,352
arg,205,121,2016,10
arg,205,122,2016,2845
arg,205,132,2016,2
arg,205,201,2016,290
arg,205,202,2016,28632
arg,205,205,2016,4226
arg,205,211,2016,7
arg,205,212,2016,353
arg,205,215,2016,12
arg,205,221,2016,62
arg,205,222,2016,19722
arg,205,225,2016,14751
arg,205,227,2016,208
arg,205,232,2016,2
arg,205,702,2016,3862
arg,205,722,2016,3552
arg,205,1001,2016,607497
arg,205,1002,2016,895578
arg,205,1003,2016,23689
arg,205,1005,2016,6725
arg,205,1006,2016,3
arg,205,1007,2016,754
arg,205,1011,2016,1793
arg,205,1012,2016,26555
arg,205,1013,2016,328
arg,205,1021,2016,524603
arg,205,1022,2016,835822
arg,205,1023,2016,4280
arg,205,1025,2016,1533
arg,205,1026,2016,7
arg,205,1027,2016,218
arg,205,1031,2016,140
arg,205,1032,2016,752
arg,205,1033,2016,2
arg,205,1101,2016,64203
arg,205,1102,2016,1548592
arg,205,1105,2016,29872
arg,205,1107,2016,3061
arg,205,1111,2016,5971
arg,205,1112,2016,345101
arg,205,1115,2016,2147
arg,205,1117,2016,416
arg,205,1121,2016,151825
arg,205,1122,2016,5448387
arg,205,1125,2016,60107
arg,205,1127,2016,8003
arg,205,1131,2016,747
arg,205,1132,2016,7567
arg,205,1135,2016,35
arg,205,1137,2016,15
arg,205,1201,2016,169507
arg,205,1202,2016,1073589
arg,205,1203,2016,11789
arg,205,1205,2016,120934
arg,205,1207,2016,23141
arg,205,1211,2016,5078
arg,205,1212,2016,36126
arg,205,1213,2016,829
arg,205,1215,2016,8477
arg,205,1217,2016,373
arg,205,1221,2016,431299
arg,205,1222,2016,3026615
arg,205,1223,2016,9582
arg,205,1225,2016,90104
arg,205,1226,2016,1
arg,205,1227,2016,5624
arg,205,1231,2016,755
arg,205,1232,2016,2858
arg,205,1235,2016,32
arg,205,1237,2016,2
arg,205,1401,2016,710402
arg,205,1402,2016,557851
arg,205,1405,2016,17521
arg,205,1407,2016,1812
arg,205,1411,2016,470
arg,205,1412,2016,336
arg,205,1415,2016,16
arg,205,1421,2016,191648
arg,205,1422,2016,134913
arg,205,1425,2016,17952
arg,205,1427,2016,1036
arg,205,1431,2016,85
arg,205,1432,2016,170
arg,205,1501,2016,349920
arg,205,1502,2016,33
arg,205,1511,2016,29
arg,205,1521,2016,157315
arg,205,1522,2016,23
arg,206,1,2016,160
arg,206,2,2016,759
arg,206,3,2016,96
arg,206,5,2016,90
arg,206,7,2016,3
arg,206,11,2016,399
arg,206,12,2016,1072
arg,206,13,2016,159
arg,206,15,2016,1538
arg,206,17,2016,15
arg,206,21,2016,295
arg,206,22,2016,854
arg,206,23,2016,95
arg,206,25,2016,938
arg,206,27,2016,10
arg,206,31,2016,5
arg,206,32,2016,98
arg,206,33,2016,46
arg,206,35,2016,3
arg,206,101,2016,179253
arg,206,102,2016,3772553
arg,206,103,2016,306669
arg,206,104,2016,442
arg,206,105,2016,312555
arg,206,106,2016,6207
arg,206,107,2016,30958
arg,206,111,2016,38981
arg,206,112,2016,738031
arg,206,113,2016,7767
arg,206,114,2016,31
arg,206,115,2016,6191
arg,206,116,2016,77
arg,206,117,2016,1385
arg,206,121,2016,62108
arg,206,122,2016,551114
arg,206,123,2016,3066
arg,206,124,2016,10
arg,206,125,2016,19794
arg,206,126,2016,89
arg,206,127,2016,3233
arg,206,131,2016,6939
arg,206,132,2016,23445
arg,206,133,2016,579
arg,206,134,2016,1
arg,206,135,2016,2892
arg,206,136,2016,13
arg,206,137,2016,413
arg,206,201,2016,87997
arg,206,202,2016,6396451
arg,206,203,2016,142186
arg,206,204,2016,316
arg,206,205,2016,77279
arg,206,206,2016,5119
arg,206,207,2016,6522
arg,206,211,2016,10852
arg,206,212,2016,497837
arg,206,213,2016,1807
arg,206,214,2016,9
arg,206,215,2016,5358
arg,206,216,2016,26
arg,206,217,2016,1116
arg,206,221,2016,15822
arg,206,222,2016,737775
arg,206,223,2016,1557
arg,206,224,2016,6
arg,206,225,2016,10937
arg,206,226,2016,76
arg,206,227,2016,2578
arg,206,231,2016,3796
arg,206,232,2016,11860
arg,206,233,2016,96
arg,206,235,2016,1855
arg,206,237,2016,747
arg,206,701,2016,1480
arg,206,702,2016,14137
arg,206,711,2016,75
arg,206,712,2016,659
arg,206,721,2016,836
arg,206,722,2016,6057
arg,206,732,2016,46
arg,206,901,2016,90063
arg,206,902,2016,6328649
arg,206,903,2016,37661
arg,206,904,2016,303
arg,206,905,2016,66725
arg,206,906,2016,105
arg,206,907,2016,2295
arg,206,911,2016,25924
arg,206,912,2016,1956883
arg,206,913,2016,2357
arg,206,914,2016,22
arg,206,915,2016,2742
arg,206,916,2016,7
arg,206,917,2016,61
arg,206,921,2016,47491
arg,206,922,2016,2987921
arg,206,923,2016,2899
arg,206,924,2016,31
arg,206,925,2016,13511
arg,206,926,2016,6
arg,206,927,2016,148
arg,206,931,2016,2529
arg,206,932,2016,16053
arg,206,933,2016,15
arg,206,935,2016,71
arg,206,937,2016,11
arg,206,1001,2016,945256
arg,206,1002,2016,17056193
arg,206,1003,2016,230200
arg,206,1004,2016,428
arg,206,1005,2016,1491416
arg,206,1006,2016,9260
arg,206,1007,2016,320422
arg,206,1011,2016,214551
arg,206,1012,2016,13243148
arg,206,1013,2016,5504
arg,206,1014,2016,35
arg,206,1015,2016,163939
arg,206,1016,2016,429
arg,206,1017,2016,9078
arg,206,1021,2016,575093
arg,206,1022,2016,8539759
arg,206,1023,2016,23109
arg,206,1024,2016,23
arg,206,1025,2016,368434
arg,206,1026,2016,8998
arg,206,1027,2016,208114
arg,206,1031,2016,155880
arg,206,1032,2016,116873
arg,206,1033,2016,319
arg,206,1035,2016,2554
arg,206,1036,2016,16
arg,206,1037,2016,908
arg,206,1101,2016,82032
arg,206,1102,2016,7652449
arg,206,1103,2016,58845
arg,206,1104,2016,982
arg,206,1105,2016,122383
arg,206,1106,2016,258
arg,206,1107,2016,1614
arg,206,1111,2016,21527
arg,206,1112,2016,2416756
arg,206,1113,2016,1751
arg,206,1114,2016,30
arg,206,1115,2016,2113
arg,206,1116,2016,36
arg,206,1117,2016,112
arg,206,1121,2016,36096
arg,206,1122,2016,2415158
arg,206,1123,2016,3309
arg,206,1124,2016,53
arg,206,1125,2016,15794
arg,206,1126,2016,58
arg,206,1127,2016,878
arg,206,1131,2016,2119
arg,206,1132,2016,16807
arg,206,1133,2016,15
arg,206,1135,2016,46
arg,206,1136,2016,1
arg,206,1137,2016,3
arg,206,1201,2016,53417
arg,206,1202,2016,135830
arg,206,1203,2016,2141
arg,206,1205,2016,9437
arg,206,1206,2016,308
arg,206,1207,2016,7857
arg,206,1211,2016,3582
arg,206,1212,2016,16012
arg,206,1213,2016,202
arg,206,1215,2016,663
arg,206,1216,2016,25
arg,206,1217,2016,867
arg,206,1221,2016,70607
arg,206,1222,2016,136215
arg,206,1223,2016,3980
arg,206,1225,2016,7850
arg,206,1226,2016,497
arg,206,1227,2016,8019
arg,206,1231,2016,58
arg,206,1232,2016,475
arg,206,1233,2016,2
arg,206,1235,2016,7
arg,206,1237,2016,4
arg,206,1301,2016,61472
arg,206,1302,2016,303745
arg,206,1305,2016,131993
arg,206,1307,2016,66663
arg,206,1311,2016,570
arg,206,1312,2016,2270
arg,206,1315,2016,637
arg,206,1317,2016,509
arg,206,1321,2016,48096
arg,206,1322,2016,73217
arg,206,1325,2016,51729
arg,206,1327,2016,57221
arg,206,1331,2016,49
arg,206,1332,2016,551
arg,206,1335,2016,56
arg,206,1337,2016,28
arg,206,1401,2016,36961
arg,206,1402,2016,150815
arg,206,1405,2016,18588
arg,206,1407,2016,16850
arg,206,1411,2016,74
arg,206,1412,2016,3112
arg,206,1415,2016,1
arg,206,1421,2016,25034
arg,206,1422,2016,23911
arg,206,1425,2016,12775
arg,206,1427,2016,12019
arg,206,1431,2016,3
arg,206,1432,2016,35
arg,207,1301,2016,6372
arg,207,1321,2016,757
arg,207,1401,2016,19218
arg,207,1402,2016,44
arg,207,1406,2016,4949
arg,207,1407,2016,113
arg,207,1411,2016,1
arg,207,1416,2016,2
arg,207,1421,2016,11380
arg,207,1422,2016,8
arg,207,1501,2016,80144
arg,207,1502,2016,101
arg,207,1503,2016,6
arg,207,1506,2016,29183
arg,207,1507,2016,7032
arg,207,1511,2016,4
arg,207,1516,2016,7
arg,207,1521,2016,25576
arg,207,1522,2016,12
arg,207,1523,2016,2
arg,207,1526,2016,10637
arg,207,1527,2016,1432
arg,209,201,2016,564
arg,209,202,2016,6331
arg,209,211,2016,1733
arg,209,212,2016,63370
arg,209,221,2016,3079
arg,209,222,2016,14870
arg,209,1001,2016,15908
arg,209,1002,2016,461292
arg,209,1005,2016,732
arg,209,1007,2016,34
arg,209,1011,2016,275557
arg,209,1012,2016,9259464
arg,209,1015,2016,14453
arg,209,1017,2016,819
arg,209,1021,2016,75454
arg,209,1022,2016,3099557
arg,209,1025,2016,9708
arg,209,1027,2016,412
arg,209,1031,2016,579
arg,209,1032,2016,7665
arg,209,1035,2016,8
arg,209,1037,2016,1
arg,209,1101,2016,3063
arg,209,1102,2016,391116
arg,209,1111,2016,21325
arg,209,1112,2016,1042823
arg,209,1115,2016,39
arg,209,1117,2016,9
arg,209,1121,2016,12708
arg,209,1122,2016,1898873
arg,209,1131,2016,125
arg,209,1132,2016,2206
arg,209,1201,2016,464
arg,209,1202,2016,59352
arg,209,1211,2016,92
arg,209,1212,2016,10100
arg,209,1221,2016,2032
arg,209,1222,2016,446287
arg,209,1232,2016,78
arg,210,1,2016,400
arg,210,2,2016,3826
arg,210,5,2016,2119
arg,210,7,2016,146
arg,210,11,2016,41
arg,210,12,2016,1065
arg,210,15,2016,390
arg,210,17,2016,5
arg,210,21,2016,81
arg,210,22,2016,734
arg,210,25,2016,292
arg,210,27,2016,60
arg,210,31,2016,20
arg,210,32,2016,362
arg,210,35,2016,163
arg,210,37,2016,9
arg,210,1001,2016,50928
arg,210,1002,2016,1677084
arg,210,1003,2016,2100
arg,210,1004,2016,3
arg,210,1005,2016,121639
arg,210,1006,2016,140
arg,210,1007,2016,7721
arg,210,1011,2016,181882
arg,210,1012,2016,12664470
arg,210,1013,2016,1829
arg,210,1014,2016,2
arg,210,1015,2016,195983
arg,210,1016,2016,88
arg,210,1017,2016,8917
arg,210,1021,2016,105689
arg,210,1022,2016,5237063
arg,210,1023,2016,4320
arg,210,1024,2016,7
arg,210,1025,2016,178020
arg,210,1026,2016,324
arg,210,1027,2016,21998
arg,210,1031,2016,8500
arg,210,1032,2016,26269
arg,210,1035,2016,711
arg,210,1037,2016,69
arg,210,1101,2016,1438
arg,210,1102,2016,35299
arg,210,1105,2016,148
arg,210,1107,2016,499
arg,210,1111,2016,9066
arg,210,1112,2016,417657
arg,210,1115,2016,424
arg,210,1117,2016,1727
arg,210,1121,2016,24326
arg,210,1122,2016,1186478
arg,210,1125,2016,1852
arg,210,1127,2016,9142
arg,210,1131,2016,35
arg,210,1132,2016,460
arg,210,1135,2016,9
arg,210,1137,2016,15
arg,210,1201,2016,2
arg,210,1202,2016,16
arg,210,1211,2016,264
arg,210,1212,2016,5448
arg,210,1217,2016,5
arg,210,1221,2016,5172
arg,210,1222,2016,138521
arg,210,1223,2016,565
arg,210,1227,2016,305
arg,210,1301,2016,22
arg,210,1302,2016,83
arg,210,1321,2016,1350
arg,210,1322,2016,5237
arg,212,201,2016,56977
arg,212,202,2016,8916
arg,212,205,2016,24
arg,212,206,2016,1280
arg,212,207,2016,2775
arg,212,211,2016,4521
arg,212,212,2016,1014
arg,212,216,2016,13
arg,212,217,2016,22
arg,212,221,2016,72935
arg,212,222,2016,17993
arg,212,225,2016,28
arg,212,226,2016,4516
arg,212,227,2016,3175
arg,212,822,2016,67499
arg,212,1001,2016,1535434
arg,212,1002,2016,557884
arg,212,1003,2016,168249
arg,212,1005,2016,139872
arg,212,1006,2016,349134
arg,212,1007,2016,208118
arg,212,1011,2016,70881
arg,212,1012,2016,151582
arg,212,1013,2016,383
arg,212,1015,2016,1611
arg,212,1016,2016,60
arg,212,1017,2016,880
arg,212,1021,2016,5433861
arg,212,1022,2016,4227704
arg,212,1023,2016,38755
arg,212,1025,2016,15006
arg,212,1026,2016,238903
arg,212,1027,2016,100478
arg,212,1031,2016,2703
arg,212,1032,2016,1161
arg,212,1033,2016,11
arg,212,1035,2016,65
arg,212,1036,2016,34
arg,212,1037,2016,130
arg,212,1101,2016,61606
arg,212,1102,2016,260329
arg,212,1103,2016,2398
arg,212,1105,2016,81
arg,212,1106,2016,73
arg,212,1107,2016,2300
arg,212,1111,2016,92430
arg,212,1112,2016,352254
arg,212,1113,2016,77
arg,212,1115,2016,40
arg,212,1116,2016,33
arg,212,1117,2016,124
arg,212,1121,2016,251904
arg,212,1122,2016,2692159
arg,212,1123,2016,11747
arg,212,1125,2016,906
arg,212,1126,2016,837
arg,212,1127,2016,13754
arg,212,1131,2016,4844
arg,212,1132,2016,9978
arg,212,1137,2016,28
arg,212,1201,2016,260729
arg,212,1202,2016,579751
arg,212,1203,2016,37431
arg,212,1205,2016,96491
arg,212,1206,2016,8589
arg,212,1207,2016,32191
arg,212,1211,2016,126934
arg,212,1212,2016,178492
arg,212,1213,2016,9
arg,212,1215,2016,2741
arg,212,1216,2016,2795
arg,212,1217,2016,2401
arg,212,1221,2016,1384676
arg,212,1222,2016,6600438
arg,212,1223,2016,12255
arg,212,1225,2016,33195
arg,212,1226,2016,15919
arg,212,1227,2016,23490
arg,212,1231,2016,10784
arg,212,1232,2016,7580
arg,212,1233,2016,2
arg,212,1235,2016,98
arg,212,1236,2016,53
arg,212,1237,2016,282
arg,212,1301,2016,755819
arg,212,1302,2016,87011
arg,212,1303,2016,1808
arg,212,1305,2016,213
arg,212,1306,2016,144240
arg,212,1307,2016,16716
arg,212,1311,2016,17381
arg,212,1312,2016,9433
arg,212,1313,2016,5
arg,212,1315,2016,4
arg,212,1316,2016,718
arg,212,1317,2016,16
arg,212,1321,2016,793775
arg,212,1322,2016,150728
arg,212,1323,2016,8233
arg,212,1325,2016,338
arg,212,1326,2016,87836
arg,212,1327,2016,7947
arg,212,1331,2016,269
arg,212,1332,2016,289
arg,212,1333,2016,1
arg,212,1336,2016,3
arg,212,1401,2016,2115402
arg,212,1402,2016,76353
arg,212,1403,2016,342
arg,212,1405,2016,28327
arg,212,1406,2016,481976
arg,212,1407,2016,200457
arg,212,1411,2016,28011
arg,212,1412,2016,2212
arg,212,1415,2016,4
arg,212,1416,2016,671
arg,212,1417,2016,332
arg,212,1421,2016,2762386
arg,212,1422,2016,175390
arg,212,1423,2016,73
arg,212,1425,2016,2114
arg,212,1426,2016,275552
arg,212,1427,2016,210941
arg,212,1431,2016,1046
arg,212,1432,2016,41
arg,212,1435,2016,1
arg,212,1436,2016,34
arg,212,1437,2016,48
arg,212,1501,2016,1069525
arg,212,1502,2016,1279
arg,212,1503,2016,81
arg,212,1505,2016,11
arg,212,1506,2016,502432
arg,212,1507,2016,116783
arg,212,1511,2016,2172
arg,212,1512,2016,8
arg,212,1516,2016,604
arg,212,1517,2016,38
arg,212,1521,2016,550691
arg,212,1522,2016,580
arg,212,1523,2016,11
arg,212,1525,2016,21
arg,212,1526,2016,215446
arg,212,1527,2016,62293
arg,212,1531,2016,12
arg,212,1536,2016,23
arg,213,1,2016,5452
arg,213,2,2016,30
arg,213,5,2016,1
arg,213,7,2016,836
arg,213,21,2016,11569
arg,213,22,2016,49
arg,213,25,2016,1
arg,213,27,2016,2495
arg,213,31,2016,13
arg,213,201,2016,278665
arg,213,202,2016,368457
arg,213,203,2016,126869
arg,213,204,2016,887
arg,213,205,2016,126067
arg,213,206,2016,126992
arg,213,207,2016,67840
arg,213,211,2016,4285
arg,213,212,2016,7386
arg,213,213,2016,156
arg,213,214,2016,1
arg,213,215,2016,471
arg,213,216,2016,61
arg,213,217,2016,258
arg,213,221,2016,309052
arg,213,222,2016,457659
arg,213,223,2016,6720
arg,213,224,2016,14
arg,213,225,2016,26021
arg,213,226,2016,2829
arg,213,227,2016,15989
arg,213,231,2016,251
arg,213,232,2016,604
arg,213,233,2016,31
arg,213,235,2016,945
arg,213,236,2016,55
arg,213,237,2016,443
arg,213,701,2016,2923
arg,213,702,2016,5523
arg,213,703,2016,10045
arg,213,704,2016,33
arg,213,705,2016,4293
arg,213,706,2016,6904
arg,213,707,2016,1088
arg,213,711,2016,388
arg,213,712,2016,130
arg,213,721,2016,8981
arg,213,722,2016,22520
arg,213,725,2016,7
arg,213,731,2016,2
arg,213,901,2016,11586
arg,213,902,2016,60262
arg,213,903,2016,93330
arg,213,904,2016,213
arg,213,905,2016,26983
arg,213,906,2016,62639
arg,213,907,2016,11172
arg,213,911,2016,68
arg,213,912,2016,344
arg,213,913,2016,18
arg,213,915,2016,30
arg,213,916,2016,7
arg,213,917,2016,4
arg,213,921,2016,2415
arg,213,922,2016,18846
arg,213,923,2016,941
arg,213,924,2016,3
arg,213,925,2016,1219
arg,213,926,2016,356
arg,213,927,2016,156
arg,213,931,2016,6
arg,213,932,2016,23
arg,213,933,2016,35
arg,213,935,2016,3
arg,213,936,2016,18
arg,213,937,2016,38
arg,213,1001,2016,1749761
arg,213,1002,2016,314088
arg,213,1003,2016,18954
arg,213,1005,2016,22428
arg,213,1006,2016,29836
arg,213,1007,2016,65285
arg,213,1011,2016,9346
arg,213,1012,2016,231679
arg,213,1015,2016,20716
arg,213,1016,2016,16
arg,213,1017,2016,4905
arg,213,1021,2016,4859096
arg,213,1022,2016,1566865
arg,213,1023,2016,16
arg,213,1025,2016,42754
arg,213,1026,2016,6240
arg,213,1027,2016,225378
arg,213,1031,2016,2654
arg,213,1032,2016,1392
arg,213,1035,2016,86
arg,213,1036,2016,2
arg,213,1037,2016,165
arg,213,1101,2016,52870
arg,213,1102,2016,117505
arg,213,1105,2016,90
arg,213,1107,2016,1753
arg,213,1111,2016,4615
arg,213,1112,2016,40528
arg,213,1115,2016,1362
arg,213,1117,2016,264
arg,213,1121,2016,388423
arg,213,1122,2016,1177437
arg,213,1125,2016,2568
arg,213,1127,2016,1379
arg,213,1131,2016,1236
arg,213,1132,2016,591
arg,213,1135,2016,8
arg,213,1137,2016,135
arg,213,1201,2016,144676
