"region","GCAM_basin_ID","unit_id","convertible_unit_ha","low_avail_ha","high_avail_ha","suit_prot_ha","unsuit_prot_ha","low_avail_pcnt_conv","high_avail_pcnt_conv","suit_prot_pcnt_conv","unsuit_prot_pcnt_conv"
"Southeast Asia",175,29175,971688.27,866483.101561823,903741.149317257,37258.0477554348,14891.7011457582,89.1729506585299,93.0073128614856,3.83436220295576,1.53255952608733
"Southeast Asia",176,29176,1388608.589,1176027.61209365,1176027.61209365,0,0,84.691080078985,84.691080078985,0,0
"Southeast Asia",178,29178,7265379.761,6724968.70093942,6724968.70093942,0,0,92.5618332717931,92.5618332717931,0,0
"Southeast Asia",181,29181,5802352.085,5112627.36969238,5112627.36969238,0,0,88.1130151151863,88.1130151151863,0,0
"Southeast Asia",185,29185,2405125.03,2142132.241961,2212908.01837427,70775.7764132675,5475.66595986743,89.065317405183,92.0080241472631,2.94270674208016,0.227666582467334
"Taiwan",78,30078,3503.173,2051.61455265682,2671.07763243972,619.463079782898,15.8267386727471,58.5644657759358,76.2473800877011,17.6829143117653,0.451782959983622
"Taiwan",103,30103,2686236.584,1572030.41433438,1810176.10415165,238145.689817276,426359.6875478,58.5216664718902,67.3870691410274,8.86540266913721,15.8720080758084
"USA",7,1007,85963564.1698,4019918.64664107,6914058.80604012,2894140.15939905,32395870.9729422,4.67630522938847,8.04301086490909,3.36670563552062,37.6855837537775
"USA",23,1023,7418664,6354952.15036609,7037865.41439242,682913.264026324,133138.292009105,85.6616791158906,94.8670193769716,9.20534026108103,1.79463973579482
"USA",27,1027,22241.38,6680.61139048802,8411.34082759005,1730.72943710204,8101.32239178126,30.0368564832219,37.8184304552598,7.78157397203788,36.4245491591855
"USA",96,1096,381745.2913,359116.75060928,376707.336441256,17590.5858319763,1069.81161404258,94.0723458268049,98.6802836934576,4.60793786665269,0.280242255352891
"USA",101,1101,410773.5,321098.334182749,346156.228903116,25057.894720367,5203.94579649267,78.1691940163493,84.2693671580849,6.10017314173553,1.26686502330181
"USA",217,1217,33374440,13582393.9641165,15393972.2195825,1811578.25546596,6206784.64585454,40.6969943589062,46.1250352652584,5.42804090635216,18.5974195997132
"USA",218,1218,24196285,22200704.5453175,23352690.5833551,1151986.03803758,44305.187572762,91.7525336857187,96.513537443269,4.7610037575503,0.183107396746079
"USA",219,1219,15015099,13618776.5443373,14509983.709719,891207.165381694,18240.4930263408,90.7005444608612,96.6359509832005,5.93540652233924,0.121481004063582
"USA",220,1220,26689381,8033195.65240853,8855538.46165614,822342.809247614,2690372.34421847,30.0988458758505,33.1800069160695,3.08116104021901,10.0803100087577
"USA",221,1221,33397884,17624439.7736802,19107785.255449,1483345.48176888,3556214.67401355,52.7711269782246,57.2125624948247,4.44143551660004,10.6480239107769
"USA",222,1222,32615593,5593781.19565906,6067047.8053982,473266.609739141,3192056.9554976,17.1506346539799,18.6016786676183,1.45104401363832,9.78690455052464
"USA",223,1223,91552490,82122511.6645742,84694045.5984913,2571533.93391712,1630379.90551911,89.6999215035814,92.5087297991472,2.80880829556588,1.7808143781989
"USA",224,1224,46145708,43806505.0446604,45195247.007289,1388741.9626286,122038.785622268,94.9308331007954,97.9403046699142,3.00947156911883,0.264464000903981
"USA",225,1225,35499095,33804137.1669426,34508656.646095,704519.479152352,42403.5932393943,95.2253491728244,97.2099616795724,1.98461250674799,0.119449786647784
"USA",226,1226,49576197,44837563.1725054,46983754.4515189,2146191.27901347,282676.704602686,90.4417157542468,94.7707918207581,4.32907606651125,0.570186342858623
"USA",227,1227,20168059,16059231.9366398,18312231.0999019,2252999.1632621,126647.200964501,79.6270575003761,90.7981829084389,11.1711254080628,0.627959294270713
"USA",228,1228,26005427,24557459.0579663,25249145.6173612,691686.55939487,22125.5052974857,94.4320547321384,97.0918324754335,2.65977774329516,0.0850803384135383
"USA",229,1229,57999300,29802032.4831744,33477081.0871626,3675048.60398811,5145406.67638298,51.3834347710652,57.7198019409933,6.3363671699281,8.87149789115211
"USA",230,1230,7447812,6569103.29718116,6994484.27451767,425380.977336505,46854.5501349046,88.2017872790178,93.9132764698903,5.71148919087251,0.629104898658889
"USA",231,1231,32053058,27203436.5346401,28962666.0309011,1759229.496261,462613.587843459,84.8700193742517,90.3585112874445,5.48849191319282,1.44327442281313
"USA",232,1232,11584298.3,9995349.62177012,10537069.2521043,541719.630334221,118914.009505619,86.2836001190518,90.9599267838634,4.67632666481163,1.02651025056579
"USA",233,1233,16455834,14064841.819705,15239965.0434829,1175123.22377786,197149.712834474,85.4702461127465,92.6113197512984,7.14107363855188,1.19805360721598
"USA",234,1234,987958.3,629691.158319314,781047.822732079,151356.664412766,75375.7276397783,63.7366130047507,79.0567600608324,15.3201470560818,7.62944424271533
