,region,Availability,policy,output,year,value
125012,Global,20 percent,CORE,MiscCrop,2005,1539.163912
125013,Global,30 percent,CORE,MiscCrop,2005,1539.163912
125014,Global,40 percent,CORE,MiscCrop,2005,1539.163912
125015,Global,50 percent,CORE,MiscCrop,2005,1539.163912
125016,Global,60 percent,CORE,MiscCrop,2005,1539.163912
125017,Global,70 percent,CORE,MiscCrop,2005,1539.163912
125018,Global,80 percent,CORE,MiscCrop,2005,1539.163912
125019,Global,90 percent,CORE,MiscCrop,2005,1539.163912
125020,Global,High Availability,CORE,MiscCrop,2005,1539.163912
125021,Global,Low Availability,CORE,MiscCrop,2005,1539.163912
125022,Global,0 percent,CORE,OilCrop,2005,351.1304234
125023,Global,10 percent,CORE,OilCrop,2005,351.1304234
125024,Global,100 percent,CORE,OilCrop,2005,351.1304234
125025,Global,20 percent,CORE,OilCrop,2005,351.1304234
125026,Global,30 percent,CORE,OilCrop,2005,351.1304234
125027,Global,40 percent,CORE,OilCrop,2005,351.1304234
125028,Global,50 percent,CORE,OilCrop,2005,351.1304234
125029,Global,60 percent,CORE,OilCrop,2005,351.1304234
125030,Global,70 percent,CORE,OilCrop,2005,351.1304234
125031,Global,80 percent,CORE,OilCrop,2005,351.1304234
125032,Global,90 percent,CORE,OilCrop,2005,351.1304234
125033,Global,High Availability,CORE,OilCrop,2005,351.1304234
125034,Global,Low Availability,CORE,OilCrop,2005,351.1304234
125035,Global,0 percent,CORE,OtherGrain,2005,297.1526609
125036,Global,10 percent,CORE,OtherGrain,2005,297.1526609
125037,Global,100 percent,CORE,OtherGrain,2005,297.1526609
125038,Global,20 percent,CORE,OtherGrain,2005,297.1526609
125039,Global,30 percent,CORE,OtherGrain,2005,297.1526609
125040,Global,40 percent,CORE,OtherGrain,2005,297.1526609
125041,Global,50 percent,CORE,OtherGrain,2005,297.1526609
125042,Global,60 percent,CORE,OtherGrain,2005,297.1526609
125043,Global,70 percent,CORE,OtherGrain,2005,297.1526609
125044,Global,80 percent,CORE,OtherGrain,2005,297.1526609
125045,Global,90 percent,CORE,OtherGrain,2005,297.1526609
125046,Global,High Availability,CORE,OtherGrain,2005,297.1526609
125047,Global,Low Availability,CORE,OtherGrain,2005,297.1526609
125048,Global,0 percent,CORE,PalmFruit,2005,233.439496
125049,Global,10 percent,CORE,PalmFruit,2005,233.439496
125050,Global,100 percent,CORE,PalmFruit,2005,233.439496
125051,Global,20 percent,CORE,PalmFruit,2005,233.439496
125052,Global,30 percent,CORE,PalmFruit,2005,233.439496
125053,Global,40 percent,CORE,PalmFruit,2005,233.439496
125054,Global,50 percent,CORE,PalmFruit,2005,233.439496
125055,Global,60 percent,CORE,PalmFruit,2005,233.439496
125056,Global,70 percent,CORE,PalmFruit,2005,233.439496
125057,Global,80 percent,CORE,PalmFruit,2005,233.439496
125058,Global,90 percent,CORE,PalmFruit,2005,233.439496
125059,Global,High Availability,CORE,PalmFruit,2005,233.439496
125060,Global,Low Availability,CORE,PalmFruit,2005,233.439496
125061,Global,0 percent,CORE,Pasture,2005,2003.975545
125062,Global,10 percent,CORE,Pasture,2005,2003.975545
125063,Global,100 percent,CORE,Pasture,2005,2003.975545
125064,Global,20 percent,CORE,Pasture,2005,2003.975545
125065,Global,30 percent,CORE,Pasture,2005,2003.975545
125066,Global,40 percent,CORE,Pasture,2005,2003.975545
125067,Global,50 percent,CORE,Pasture,2005,2003.975545
125068,Global,60 percent,CORE,Pasture,2005,2003.975545
125069,Global,70 percent,CORE,Pasture,2005,2003.975545
125070,Global,80 percent,CORE,Pasture,2005,2003.975545
125071,Global,90 percent,CORE,Pasture,2005,2003.975545
125072,Global,High Availability,CORE,Pasture,2005,2003.975545
125073,Global,Low Availability,CORE,Pasture,2005,2003.975545
125074,Global,0 percent,CORE,Rice,2005,627.0110861
125075,Global,10 percent,CORE,Rice,2005,627.0110861
125076,Global,100 percent,CORE,Rice,2005,627.0110861
125077,Global,20 percent,CORE,Rice,2005,627.0110861
125078,Global,30 percent,CORE,Rice,2005,627.0110861
125079,Global,40 percent,CORE,Rice,2005,627.0110861
125080,Global,50 percent,CORE,Rice,2005,627.0110861
125081,Global,60 percent,CORE,Rice,2005,627.0110861
125082,Global,70 percent,CORE,Rice,2005,627.0110861
125083,Global,80 percent,CORE,Rice,2005,627.0110861
125084,Global,90 percent,CORE,Rice,2005,627.0110861
125085,Global,High Availability,CORE,Rice,2005,627.0110861
125086,Global,Low Availability,CORE,Rice,2005,627.0110861
125087,Global,0 percent,CORE,RootTuber,2005,719.2245097
125088,Global,10 percent,CORE,RootTuber,2005,719.2245097
125089,Global,100 percent,CORE,RootTuber,2005,719.2245097
125090,Global,20 percent,CORE,RootTuber,2005,719.2245097
125091,Global,30 percent,CORE,RootTuber,2005,719.2245097
125092,Global,40 percent,CORE,RootTuber,2005,719.2245097
125093,Global,50 percent,CORE,RootTuber,2005,719.2245097
125094,Global,60 percent,CORE,RootTuber,2005,719.2245097
125095,Global,70 percent,CORE,RootTuber,2005,719.2245097
125096,Global,80 percent,CORE,RootTuber,2005,719.2245097
125097,Global,90 percent,CORE,RootTuber,2005,719.2245097
125098,Global,High Availability,CORE,RootTuber,2005,719.2245097
125099,Global,Low Availability,CORE,RootTuber,2005,719.2245097
125100,Global,0 percent,CORE,SugarCrop,2005,1659.228282
125101,Global,10 percent,CORE,SugarCrop,2005,1659.228282
125102,Global,100 percent,CORE,SugarCrop,2005,1659.228282
125103,Global,20 percent,CORE,SugarCrop,2005,1659.228282
125104,Global,30 percent,CORE,SugarCrop,2005,1659.228282
125105,Global,40 percent,CORE,SugarCrop,2005,1659.228282
125106,Global,50 percent,CORE,SugarCrop,2005,1659.228282
125107,Global,60 percent,CORE,SugarCrop,2005,1659.228282
125108,Global,70 percent,CORE,SugarCrop,2005,1659.228282
125109,Global,80 percent,CORE,SugarCrop,2005,1659.228282
125110,Global,90 percent,CORE,SugarCrop,2005,1659.228282
125111,Global,High Availability,CORE,SugarCrop,2005,1659.228282
125112,Global,Low Availability,CORE,SugarCrop,2005,1659.228282
125113,Global,0 percent,CORE,Wheat,2005,607.0245688
125114,Global,10 percent,CORE,Wheat,2005,607.0245688
125115,Global,100 percent,CORE,Wheat,2005,607.0245688
125116,Global,20 percent,CORE,Wheat,2005,607.0245688
125117,Global,30 percent,CORE,Wheat,2005,607.0245688
125118,Global,40 percent,CORE,Wheat,2005,607.0245688
125119,Global,50 percent,CORE,Wheat,2005,607.0245688
125120,Global,60 percent,CORE,Wheat,2005,607.0245688
125121,Global,70 percent,CORE,Wheat,2005,607.0245688
125122,Global,80 percent,CORE,Wheat,2005,607.0245688
125123,Global,90 percent,CORE,Wheat,2005,607.0245688
125124,Global,High Availability,CORE,Wheat,2005,607.0245688
125125,Global,Low Availability,CORE,Wheat,2005,607.0245688
125126,Global,0 percent,CORE,biomass,2010,19.08554875
125127,Global,10 percent,CORE,biomass,2010,19.08554875
125128,Global,100 percent,CORE,biomass,2010,19.08554885
125129,Global,20 percent,CORE,biomass,2010,19.08554884
125130,Global,30 percent,CORE,biomass,2010,19.08554875
125131,Global,40 percent,CORE,biomass,2010,19.08554875
125132,Global,50 percent,CORE,biomass,2010,19.08554875
125133,Global,60 percent,CORE,biomass,2010,19.08554885
125134,Global,70 percent,CORE,biomass,2010,19.08554875
125135,Global,80 percent,CORE,biomass,2010,19.08554885
125136,Global,90 percent,CORE,biomass,2010,19.08554885
125137,Global,High Availability,CORE,biomass,2010,19.08554875
125138,Global,Low Availability,CORE,biomass,2010,19.08554875
125139,Global,0 percent,CORE,Corn,2010,861.1925628
125140,Global,10 percent,CORE,Corn,2010,861.1925628
125141,Global,100 percent,CORE,Corn,2010,861.1925628
125142,Global,20 percent,CORE,Corn,2010,861.1925628
125143,Global,30 percent,CORE,Corn,2010,861.1925628
125144,Global,40 percent,CORE,Corn,2010,861.1925628
125145,Global,50 percent,CORE,Corn,2010,861.1925628
125146,Global,60 percent,CORE,Corn,2010,861.1925628
125147,Global,70 percent,CORE,Corn,2010,861.1925628
125148,Global,80 percent,CORE,Corn,2010,861.1925628
125149,Global,90 percent,CORE,Corn,2010,861.1925628
125150,Global,High Availability,CORE,Corn,2010,861.1925628
125151,Global,Low Availability,CORE,Corn,2010,861.1925628
125152,Global,0 percent,CORE,FiberCrop,2010,75.25905513
125153,Global,10 percent,CORE,FiberCrop,2010,75.25905513
125154,Global,100 percent,CORE,FiberCrop,2010,75.25905513
125155,Global,20 percent,CORE,FiberCrop,2010,75.25905513
125156,Global,30 percent,CORE,FiberCrop,2010,75.25905513
125157,Global,40 percent,CORE,FiberCrop,2010,75.25905513
125158,Global,50 percent,CORE,FiberCrop,2010,75.25905513
125159,Global,60 percent,CORE,FiberCrop,2010,75.25905513
125160,Global,70 percent,CORE,FiberCrop,2010,75.25905513
125161,Global,80 percent,CORE,FiberCrop,2010,75.25905513
125162,Global,90 percent,CORE,FiberCrop,2010,75.25905513
125163,Global,High Availability,CORE,FiberCrop,2010,75.25905513
125164,Global,Low Availability,CORE,FiberCrop,2010,75.25905513
125165,Global,0 percent,CORE,FodderGrass,2010,773.213955
125166,Global,10 percent,CORE,FodderGrass,2010,773.213955
125167,Global,100 percent,CORE,FodderGrass,2010,773.213955
125168,Global,20 percent,CORE,FodderGrass,2010,773.213955
125169,Global,30 percent,CORE,FodderGrass,2010,773.213955
125170,Global,40 percent,CORE,FodderGrass,2010,773.213955
125171,Global,50 percent,CORE,FodderGrass,2010,773.213955
125172,Global,60 percent,CORE,FodderGrass,2010,773.213955
125173,Global,70 percent,CORE,FodderGrass,2010,773.213955
125174,Global,80 percent,CORE,FodderGrass,2010,773.213955
125175,Global,90 percent,CORE,FodderGrass,2010,773.213955
125176,Global,High Availability,CORE,FodderGrass,2010,773.213955
125177,Global,Low Availability,CORE,FodderGrass,2010,773.213955
125178,Global,0 percent,CORE,FodderHerb,2010,940.5823931
125179,Global,10 percent,CORE,FodderHerb,2010,940.5823931
125180,Global,100 percent,CORE,FodderHerb,2010,940.5823931
125181,Global,20 percent,CORE,FodderHerb,2010,940.5823931
125182,Global,30 percent,CORE,FodderHerb,2010,940.5823931
125183,Global,40 percent,CORE,FodderHerb,2010,940.5823931
125184,Global,50 percent,CORE,FodderHerb,2010,940.5823931
125185,Global,60 percent,CORE,FodderHerb,2010,940.5823931
125186,Global,70 percent,CORE,FodderHerb,2010,940.5823931
125187,Global,80 percent,CORE,FodderHerb,2010,940.5823931
125188,Global,90 percent,CORE,FodderHerb,2010,940.5823931
125189,Global,High Availability,CORE,FodderHerb,2010,940.5823931
125190,Global,Low Availability,CORE,FodderHerb,2010,940.5823931
125191,Global,0 percent,CORE,Forest,2010,3.56863985
125192,Global,10 percent,CORE,Forest,2010,3.56863985
125193,Global,100 percent,CORE,Forest,2010,3.56863985
125194,Global,20 percent,CORE,Forest,2010,3.56863985
125195,Global,30 percent,CORE,Forest,2010,3.56863985
125196,Global,40 percent,CORE,Forest,2010,3.56863985
125197,Global,50 percent,CORE,Forest,2010,3.56863985
125198,Global,60 percent,CORE,Forest,2010,3.56863985
125199,Global,70 percent,CORE,Forest,2010,3.56863985
125200,Global,80 percent,CORE,Forest,2010,3.56863985
125201,Global,90 percent,CORE,Forest,2010,3.56863985
125202,Global,High Availability,CORE,Forest,2010,3.56863985
125203,Global,Low Availability,CORE,Forest,2010,3.56863985
125204,Global,0 percent,CORE,MiscCrop,2010,1782.272219
125205,Global,10 percent,CORE,MiscCrop,2010,1782.272219
125206,Global,100 percent,CORE,MiscCrop,2010,1782.272219
125207,Global,20 percent,CORE,MiscCrop,2010,1782.272219
125208,Global,30 percent,CORE,MiscCrop,2010,1782.272219
125209,Global,40 percent,CORE,MiscCrop,2010,1782.272219
125210,Global,50 percent,CORE,MiscCrop,2010,1782.272219
125211,Global,60 percent,CORE,MiscCrop,2010,1782.272219
125212,Global,70 percent,CORE,MiscCrop,2010,1782.272219
125213,Global,80 percent,CORE,MiscCrop,2010,1782.272219
125214,Global,90 percent,CORE,MiscCrop,2010,1782.272219
125215,Global,High Availability,CORE,MiscCrop,2010,1782.272219
125216,Global,Low Availability,CORE,MiscCrop,2010,1782.272219
125217,Global,0 percent,CORE,OilCrop,2010,411.5795306
125218,Global,10 percent,CORE,OilCrop,2010,411.5795306
125219,Global,100 percent,CORE,OilCrop,2010,411.5795306
125220,Global,20 percent,CORE,OilCrop,2010,411.5795306
125221,Global,30 percent,CORE,OilCrop,2010,411.5795306
125222,Global,40 percent,CORE,OilCrop,2010,411.5795306
125223,Global,50 percent,CORE,OilCrop,2010,411.5795306
125224,Global,60 percent,CORE,OilCrop,2010,411.5795306
125225,Global,70 percent,CORE,OilCrop,2010,411.5795306
125226,Global,80 percent,CORE,OilCrop,2010,411.5795306
125227,Global,90 percent,CORE,OilCrop,2010,411.5795306
125228,Global,High Availability,CORE,OilCrop,2010,411.5795306
125229,Global,Low Availability,CORE,OilCrop,2010,411.5795306
125230,Global,0 percent,CORE,OtherGrain,2010,292.2109925
125231,Global,10 percent,CORE,OtherGrain,2010,292.2109925
125232,Global,100 percent,CORE,OtherGrain,2010,292.2109925
125233,Global,20 percent,CORE,OtherGrain,2010,292.2109925
125234,Global,30 percent,CORE,OtherGrain,2010,292.2109925
125235,Global,40 percent,CORE,OtherGrain,2010,292.2109925
125236,Global,50 percent,CORE,OtherGrain,2010,292.2109925
125237,Global,60 percent,CORE,OtherGrain,2010,292.2109925
125238,Global,70 percent,CORE,OtherGrain,2010,292.2109925
125239,Global,80 percent,CORE,OtherGrain,2010,292.2109925
125240,Global,90 percent,CORE,OtherGrain,2010,292.2109925
125241,Global,High Availability,CORE,OtherGrain,2010,292.2109925
125242,Global,Low Availability,CORE,OtherGrain,2010,292.2109925
125243,Global,0 percent,CORE,PalmFruit,2010,289.394879
125244,Global,10 percent,CORE,PalmFruit,2010,289.394879
125245,Global,100 percent,CORE,PalmFruit,2010,289.394879
125246,Global,20 percent,CORE,PalmFruit,2010,289.394879
125247,Global,30 percent,CORE,PalmFruit,2010,289.394879
125248,Global,40 percent,CORE,PalmFruit,2010,289.394879
125249,Global,50 percent,CORE,PalmFruit,2010,289.394879
125250,Global,60 percent,CORE,PalmFruit,2010,289.394879
125251,Global,70 percent,CORE,PalmFruit,2010,289.394879
125252,Global,80 percent,CORE,PalmFruit,2010,289.394879
125253,Global,90 percent,CORE,PalmFruit,2010,289.394879
125254,Global,High Availability,CORE,PalmFruit,2010,289.394879
125255,Global,Low Availability,CORE,PalmFruit,2010,289.394879
125256,Global,0 percent,CORE,Pasture,2010,2149.701092
125257,Global,10 percent,CORE,Pasture,2010,2149.701092
125258,Global,100 percent,CORE,Pasture,2010,2149.701092
125259,Global,20 percent,CORE,Pasture,2010,2149.701092
125260,Global,30 percent,CORE,Pasture,2010,2149.701092
125261,Global,40 percent,CORE,Pasture,2010,2149.701092
125262,Global,50 percent,CORE,Pasture,2010,2149.701092
125263,Global,60 percent,CORE,Pasture,2010,2149.701092
125264,Global,70 percent,CORE,Pasture,2010,2149.701092
125265,Global,80 percent,CORE,Pasture,2010,2149.701092
125266,Global,90 percent,CORE,Pasture,2010,2149.701092
125267,Global,High Availability,CORE,Pasture,2010,2149.701092
125268,Global,Low Availability,CORE,Pasture,2010,2149.701092
125269,Global,0 percent,CORE,Rice,2010,708.490421
125270,Global,10 percent,CORE,Rice,2010,708.490421
125271,Global,100 percent,CORE,Rice,2010,708.490421
125272,Global,20 percent,CORE,Rice,2010,708.490421
125273,Global,30 percent,CORE,Rice,2010,708.490421
125274,Global,40 percent,CORE,Rice,2010,708.490421
125275,Global,50 percent,CORE,Rice,2010,708.490421
125276,Global,60 percent,CORE,Rice,2010,708.490421
125277,Global,70 percent,CORE,Rice,2010,708.490421
125278,Global,80 percent,CORE,Rice,2010,708.490421
125279,Global,90 percent,CORE,Rice,2010,708.490421
125280,Global,High Availability,CORE,Rice,2010,708.490421
125281,Global,Low Availability,CORE,Rice,2010,708.490421
125282,Global,0 percent,CORE,RootTuber,2010,767.8175973
125283,Global,10 percent,CORE,RootTuber,2010,767.8175973
125284,Global,100 percent,CORE,RootTuber,2010,767.8175973
125285,Global,20 percent,CORE,RootTuber,2010,767.8175973
125286,Global,30 percent,CORE,RootTuber,2010,767.8175973
125287,Global,40 percent,CORE,RootTuber,2010,767.8175973
125288,Global,50 percent,CORE,RootTuber,2010,767.8175973
125289,Global,60 percent,CORE,RootTuber,2010,767.8175973
125290,Global,70 percent,CORE,RootTuber,2010,767.8175973
125291,Global,80 percent,CORE,RootTuber,2010,767.8175973
125292,Global,90 percent,CORE,RootTuber,2010,767.8175973
125293,Global,High Availability,CORE,RootTuber,2010,767.8175973
125294,Global,Low Availability,CORE,RootTuber,2010,767.8175973
125295,Global,0 percent,CORE,SugarCrop,2010,1990.077308
125296,Global,10 percent,CORE,SugarCrop,2010,1990.077308
125297,Global,100 percent,CORE,SugarCrop,2010,1990.077308
125298,Global,20 percent,CORE,SugarCrop,2010,1990.077308
125299,Global,30 percent,CORE,SugarCrop,2010,1990.077308
125300,Global,40 percent,CORE,SugarCrop,2010,1990.077308
125301,Global,50 percent,CORE,SugarCrop,2010,1990.077308
125302,Global,60 percent,CORE,SugarCrop,2010,1990.077308
125303,Global,70 percent,CORE,SugarCrop,2010,1990.077308
125304,Global,80 percent,CORE,SugarCrop,2010,1990.077308
125305,Global,90 percent,CORE,SugarCrop,2010,1990.077308
125306,Global,High Availability,CORE,SugarCrop,2010,1990.077308
125307,Global,Low Availability,CORE,SugarCrop,2010,1990.077308
125308,Global,0 percent,CORE,Wheat,2010,681.2774842
125309,Global,10 percent,CORE,Wheat,2010,681.2774842
125310,Global,100 percent,CORE,Wheat,2010,681.2774842
125311,Global,20 percent,CORE,Wheat,2010,681.2774842
125312,Global,30 percent,CORE,Wheat,2010,681.2774842
125313,Global,40 percent,CORE,Wheat,2010,681.2774842
125314,Global,50 percent,CORE,Wheat,2010,681.2774842
125315,Global,60 percent,CORE,Wheat,2010,681.2774842
125316,Global,70 percent,CORE,Wheat,2010,681.2774842
125317,Global,80 percent,CORE,Wheat,2010,681.2774842
125318,Global,90 percent,CORE,Wheat,2010,681.2774842
125319,Global,High Availability,CORE,Wheat,2010,681.2774842
125320,Global,Low Availability,CORE,Wheat,2010,681.2774842
125321,Global,0 percent,CORE,biomass,2015,22.18587214
125322,Global,10 percent,CORE,biomass,2015,22.18587214
125323,Global,100 percent,CORE,biomass,2015,22.18587214
125324,Global,20 percent,CORE,biomass,2015,22.18587214
125325,Global,30 percent,CORE,biomass,2015,22.18587214
125326,Global,40 percent,CORE,biomass,2015,22.18587214
125327,Global,50 percent,CORE,biomass,2015,22.18587214
125328,Global,60 percent,CORE,biomass,2015,22.18587214
125329,Global,70 percent,CORE,biomass,2015,22.18587214
125330,Global,80 percent,CORE,biomass,2015,22.18587215
125331,Global,90 percent,CORE,biomass,2015,22.18587214
125332,Global,High Availability,CORE,biomass,2015,22.18587214
125333,Global,Low Availability,CORE,biomass,2015,22.18587214
125334,Global,0 percent,CORE,Corn,2015,1046.061848
125335,Global,10 percent,CORE,Corn,2015,1046.061848
125336,Global,100 percent,CORE,Corn,2015,1046.061848
