"","region","year","policy","agg.land","hist_value","Protection","value","available","new_managed","new_unmanaged","needed_managed"
"1677","Russia",2050,"CORE","Forests (Harvested)",3126.43665119,50,2.58806388000039,71.76443742,71.76443742,89.42209969,89.42209969
"1678","Russia",2050,"CORE","Forests (Unmanaged)",58802.3791616451,50,302.736598320007,67.51229578,71.76443742,85.16995805,89.42209969
"1679","Russia",2050,"CORE","Grassland",55406.7612434837,50,116.017104060003,67.4843167,71.76443742,85.14197897,89.42209969
"1680","Russia",2050,"CORE","Grazed Pasture",500.96020126984,50,1.38083955792001,71.76443742,71.76443742,89.42209969,89.42209969
"1681","Russia",2050,"CORE","Shrubland",24703.7691015276,50,38.9451168000014,91.594210325,71.76443742,109.251872595,89.42209969
"1682","Russia",2050,"CORE","urban",20.63808,50,0,71.76443742,71.76443742,89.42209969,89.42209969
"1683","South Africa",2050,"CORE","Biomass",10.53739403217,50,0.457689336000001,26.53496133,26.53496133,50.4313587,50.4313587
"1684","South Africa",2050,"CORE","Crops",1177.24665534715,50,-4.84506002289436,26.53496133,26.53496133,50.4313587,50.4313587
"1685","South Africa",2050,"CORE","desert",3.54781,50,0,26.53496133,26.53496133,50.4313587,50.4313587
"1686","South Africa",2050,"CORE","Forests (Harvested)",181.575503,50,-0.333947999999992,26.53496133,26.53496133,50.4313587,50.4313587
"1687","South Africa",2050,"CORE","Forests (Unmanaged)",85.58751983071,50,0.560782799999998,5.21176751,26.53496133,29.10816488,50.4313587
"1688","South Africa",2050,"CORE","Grassland",11280.407817221,50,9.98891999999978,26.32254595,26.53496133,50.21894332,50.4313587
"1689","South Africa",2050,"CORE","Grazed Pasture",1085.92055,50,-5.23320000000012,26.53496133,26.53496133,50.4313587,50.4313587
"1690","South Africa",2050,"CORE","Shrubland",682.37445859,50,-0.584640000000036,32.79109062,26.53496133,56.68748799,50.4313587
"1691","South Africa",2050,"CORE","urban",6.69471,50,0,26.53496133,26.53496133,50.4313587,50.4313587
"1692","South America_Northern",2050,"CORE","Biomass",6.79637581250936,50,-4.06427443404,38.78442437,38.78442437,26.39247278,26.39247278
"1693","South America_Northern",2050,"CORE","Crops",465.7202488616,50,0.165245459999994,38.78442437,38.78442437,26.39247278,26.39247278
"1694","South America_Northern",2050,"CORE","desert",8.65778204,50,0,38.78442437,38.78442437,26.39247278,26.39247278
"1695","South America_Northern",2050,"CORE","Forests (Harvested)",41.97719618,50,0.0723929999999982,38.78442437,38.78442437,26.39247278,26.39247278
"1696","South America_Northern",2050,"CORE","Forests (Unmanaged)",10809.4202396107,50,1.96298399999978,45.93747099,38.78442437,33.5455194,26.39247278
"1697","South America_Northern",2050,"CORE","Grassland",4317.95637831473,50,0.686104560000786,20.61101851,38.78442437,8.21906692,26.39247278
"1698","South America_Northern",2050,"CORE","Grazed Pasture",257.98308611,50,1.17738588000003,38.78442437,38.78442437,26.39247278,26.39247278
"1699","South America_Northern",2050,"CORE","Shrubland",105.313512864,50,-0.000611999999989621,46.07231826,38.78442437,33.68036667,26.39247278
"1700","South America_Northern",2050,"CORE","urban",4.27827102,50,0,38.78442437,38.78442437,26.39247278,26.39247278
"1701","South America_Southern",2050,"CORE","Biomass",32.6507862855824,50,-2.74063815239316,20.64548388,20.64548388,35.48029334,35.48029334
"1702","South America_Southern",2050,"CORE","Crops",2805.89770890115,50,-2.00763217589974,20.64548388,20.64548388,35.48029334,35.48029334
"1703","South America_Southern",2050,"CORE","desert",510.4893,50,0,20.64548388,20.64548388,35.48029334,35.48029334
"1704","South America_Southern",2050,"CORE","Forests (Harvested)",704.51533226,50,-0.588453240000035,20.64548388,20.64548388,35.48029334,35.48029334
"1705","South America_Southern",2050,"CORE","Forests (Unmanaged)",16106.5935294567,50,1.44087000000036,15.14664254,20.64548388,29.981452,35.48029334
"1706","South America_Southern",2050,"CORE","Grassland",18459.9055748389,50,4.09427520000099,25.40210907,20.64548388,40.23691853,35.48029334
"1707","South America_Southern",2050,"CORE","Grazed Pasture",872.93174763,50,-0.00754800000004252,20.64548388,20.64548388,35.48029334,35.48029334
"1708","South America_Southern",2050,"CORE","Shrubland",1808.0409502211,50,-0.165599999999813,20.88490068,20.64548388,35.71971014,35.48029334
"1709","South America_Southern",2050,"CORE","urban",7.90962,50,0,20.64548388,20.64548388,35.48029334,35.48029334
"1710","South Asia",2050,"CORE","Biomass",5.10291229979,50,-0.835574260800001,49.77967629,49.77967629,71.47988217,71.47988217
"1711","South Asia",2050,"CORE","Crops",2412.95474994255,50,-35.2453379925773,49.77967629,49.77967629,71.47988217,71.47988217
"1712","South Asia",2050,"CORE","desert",89.652111,50,0,49.77967629,49.77967629,71.47988217,71.47988217
"1713","South Asia",2050,"CORE","Forests (Harvested)",457.5320871,50,-3.45456000000001,49.77967629,49.77967629,71.47988217,71.47988217
"1714","South Asia",2050,"CORE","Forests (Unmanaged)",1260.774695288,50,15.0418200000001,33.53965808,49.77967629,55.23986396,71.47988217
"1715","South Asia",2050,"CORE","Grassland",4393.2530644236,50,42.5552604,54.96543482,49.77967629,76.6656407,71.47988217
"1716","South Asia",2050,"CORE","Grazed Pasture",883.4319077,50,-25.6986468000002,49.77967629,49.77967629,71.47988217,71.47988217
"1717","South Asia",2050,"CORE","Shrubland",1791.78344726,50,7.63775999999962,48.31910204,49.77967629,70.01930792,71.47988217
"1718","South Asia",2050,"CORE","urban",3.1217501,50,0,49.77967629,49.77967629,71.47988217,71.47988217
"1719","South Korea",2050,"CORE","Biomass",0.651472477,50,-0.20377872,23.26389912,23.26389912,35.49605681,35.49605681
"1720","South Korea",2050,"CORE","Crops",197.24504459238,50,0.290391306360021,23.26389912,23.26389912,35.49605681,35.49605681
"1721","South Korea",2050,"CORE","Forests (Harvested)",58.61572,50,0.15384000000001,23.26389912,23.26389912,35.49605681,35.49605681
"1722","South Korea",2050,"CORE","Forests (Unmanaged)",311.85697609,50,-0.0552000000000135,22.68012563,23.26389912,34.91228332,35.49605681
"1723","South Korea",2050,"CORE","Grassland",115.46596239072,50,-0.0418209600000097,26.24764176,23.26389912,38.47979945,35.49605681
"1724","South Korea",2050,"CORE","Grazed Pasture",6.49263,50,0.0475199999999987,23.26389912,23.26389912,35.49605681,35.49605681
"1725","South Korea",2050,"CORE","Shrubland",486.89761216,50,-0.191999999999894,22.931313,23.26389912,35.16347069,35.49605681
"1726","South Korea",2050,"CORE","urban",2.7479,50,0,23.26389912,23.26389912,35.49605681,35.49605681
"1727","Southeast Asia",2050,"CORE","Biomass",91.6721566161951,50,-10.844390308908,17.4287612,17.4287612,32.82451661,32.82451661
"1728","Southeast Asia",2050,"CORE","Crops",9142.44455285546,50,-30.7629003461279,17.4287612,17.4287612,32.82451661,32.82451661
"1729","Southeast Asia",2050,"CORE","desert",2.2749198,50,0,17.4287612,17.4287612,32.82451661,32.82451661
"1730","Southeast Asia",2050,"CORE","Forests (Harvested)",1483.620706071,50,-3.22759390800002,17.4287612,17.4287612,32.82451661,32.82451661
"1731","Southeast Asia",2050,"CORE","Forests (Unmanaged)",21095.551056188,50,42.7012723199987,17.57272535,17.4287612,32.96848076,32.82451661
"1732","Southeast Asia",2050,"CORE","Grassland",5199.72297035348,50,10.9711573044005,16.51714255,17.4287612,31.91289796,32.82451661
"1733","Southeast Asia",2050,"CORE","Grazed Pasture",513.364397377,50,-9.21040937999999,17.4287612,17.4287612,32.82451661,32.82451661
"1734","Southeast Asia",2050,"CORE","Shrubland",174.96426098519,50,0.384389999999996,27.10276397,17.4287612,42.49851938,32.82451661
"1735","Southeast Asia",2050,"CORE","urban",22.71653688,50,0,17.4287612,17.4287612,32.82451661,32.82451661
"1736","Taiwan",2050,"CORE","Biomass",0.1232989344771,50,-0.00418713971999995,41.48244263,41.48244263,45.21118267,45.21118267
"1737","Taiwan",2050,"CORE","Crops",57.582247983342,50,0.074134174320001,41.48244263,41.48244263,45.21118267,45.21118267
"1738","Taiwan",2050,"CORE","Forests (Harvested)",10.08519219,50,0.0263846400000016,41.48244263,41.48244263,45.21118267,45.21118267
"1739","Taiwan",2050,"CORE","Forests (Unmanaged)",213.41643677406,50,-0.0787500000000136,49.50495897,41.48244263,53.23369902,45.21118267
"1740","Taiwan",2050,"CORE","Grassland",108.375807078334,50,-0.0813220799999925,25.80916996,41.48244263,29.53791001,45.21118267
"1741","Taiwan",2050,"CORE","Grazed Pasture",7.090474927,50,0.0635975880000004,41.48244263,41.48244263,45.21118267,45.21118267
"1742","Taiwan",2050,"CORE","Shrubland",0.84481601628,50,-0.00030959999999991,25.93800979,41.48244263,29.66674983,45.21118267
"1743","Taiwan",2050,"CORE","urban",2.17348,50,0,41.48244263,41.48244263,45.21118267,45.21118267
"1744","USA",2050,"CORE","Biomass",345.18520794466,50,-44.06480508,35.02463581,35.02463581,46.13533247,46.13533247
"1745","USA",2050,"CORE","Crops",18542.4909323835,50,-119.267020932046,35.02463581,35.02463581,46.13533247,46.13533247
"1746","USA",2050,"CORE","desert",526.72716,50,0,35.02463581,35.02463581,46.13533247,46.13533247
"1747","USA",2050,"CORE","Forests (Harvested)",4757.46546082,50,-7.44855120000011,35.02463581,35.02463581,46.13533247,46.13533247
"1748","USA",2050,"CORE","Forests (Unmanaged)",22163.7318601112,50,56.7366827999977,29.58400915,35.02463581,40.69470581,46.13533247
"1749","USA",2050,"CORE","Grassland",43396.0315834864,50,117.437525159999,28.18135694,35.02463581,39.2920536,46.13533247
"1750","USA",2050,"CORE","Grazed Pasture",576.0080174161,50,1.13933319599994,35.02463581,35.02463581,46.13533247,46.13533247
"1751","USA",2050,"CORE","Shrubland",11789.261856796,50,-4.50167639999927,70.92728303,35.02463581,82.03797969,46.13533247
"1752","USA",2050,"CORE","urban",134.45224,50,0,35.02463581,35.02463581,46.13533247,46.13533247
"1753","Africa_Eastern",2050,"CORE","Biomass",342.188504317699,60,-31.434360754092,27.1431576,27.1431576,47.39562304,47.39562304
"1754","Africa_Eastern",2050,"CORE","Crops",8617.47301188619,60,-213.585116104483,27.1431576,27.1431576,47.39562304,47.39562304
"1755","Africa_Eastern",2050,"CORE","desert",914.44174,60,0,27.1431576,27.1431576,47.39562304,47.39562304
"1756","Africa_Eastern",2050,"CORE","Forests (Harvested)",1912.020431,60,-37.1058719999996,27.1431576,27.1431576,47.39562304,47.39562304
"1757","Africa_Eastern",2050,"CORE","Forests (Unmanaged)",14.11578308657,60,0.437349695999998,25.47245488,27.1431576,45.72492032,47.39562304
"1758","Africa_Eastern",2050,"CORE","Grassland",37721.415947718,60,418.240429199999,23.98891386,27.1431576,44.2413793,47.39562304
"1759","Africa_Eastern",2050,"CORE","Grazed Pasture",3466.156167,60,-132.724163999999,27.1431576,27.1431576,47.39562304,47.39562304
"1760","Africa_Eastern",2050,"CORE","Shrubland",6692.838030162,60,-3.83616000000075,45.39292184,27.1431576,65.64538728,47.39562304
"1761","Africa_Eastern",2050,"CORE","urban",8.2136,60,0,27.1431576,27.1431576,47.39562304,47.39562304
"1762","Africa_Northern",2050,"CORE","Biomass",12.00258333994,60,0.241736018039987,71.727458,71.727458,189.3685603,189.3685603
"1763","Africa_Northern",2050,"CORE","Crops",3544.65487814414,60,-38.3310030155994,71.727458,71.727458,189.3685603,189.3685603
"1764","Africa_Northern",2050,"CORE","desert",4577.42712,60,0,71.727458,71.727458,189.3685603,189.3685603
"1765","Africa_Northern",2050,"CORE","Forests (Harvested)",401.6333615,60,-2.32377240000005,71.727458,71.727458,189.3685603,189.3685603
"1766","Africa_Northern",2050,"CORE","Forests (Unmanaged)",0,60,0,71.727458,71.727458,189.3685603,189.3685603
"1767","Africa_Northern",2050,"CORE","Grassland",9034.939096353,60,41.6908199999998,72.9694863,71.727458,190.6105886,189.3685603
"1768","Africa_Northern",2050,"CORE","Grazed Pasture",401.50772,60,-1.9097999999999,71.727458,71.727458,189.3685603,189.3685603
"1769","Africa_Northern",2050,"CORE","Shrubland",677.9884517448,60,0.64941720000013,55.050925,71.727458,172.6920273,189.3685603
"1770","Africa_Northern",2050,"CORE","urban",10.89136,60,0,71.727458,71.727458,189.3685603,189.3685603
"1771","Africa_Southern",2050,"CORE","Biomass",283.879855484507,60,3.24752722414803,16.92283423,16.92283423,25.31851267,25.31851267
"1772","Africa_Southern",2050,"CORE","Crops",5862.67105490942,60,-51.8871688060917,16.92283423,16.92283423,25.31851267,25.31851267
"1773","Africa_Southern",2050,"CORE","desert",153.7390858,60,0,16.92283423,16.92283423,25.31851267,25.31851267
"1774","Africa_Southern",2050,"CORE","Forests (Harvested)",845.0923362,60,-5.30323199999998,16.92283423,16.92283423,25.31851267,25.31851267
"1775","Africa_Southern",2050,"CORE","Forests (Unmanaged)",6086.0649429102,60,8.45061600000008,10.04466422,16.92283423,18.44034265,25.31851267
"1776","Africa_Southern",2050,"CORE","Grassland",47218.865532386,60,59.2940519999975,14.92214201,16.92283423,23.31782045,25.31851267
"1777","Africa_Southern",2050,"CORE","Grazed Pasture",892.5757131,60,-11.9904240000001,16.92283423,16.92283423,25.31851267,25.31851267
"1778","Africa_Southern",2050,"CORE","Shrubland",3967.03028320147,60,-1.80588540000008,51.63384167,16.92283423,60.0295201,25.31851267
"1779","Africa_Southern",2050,"CORE","urban",9.1793989,60,0,16.92283423,16.92283423,25.31851267,25.31851267
"1780","Africa_Western",2050,"CORE","Biomass",1008.22269579218,60,-108.049575844272,13.00289039,13.00289039,33.42329321,33.42329321
"1781","Africa_Western",2050,"CORE","Crops",16705.5854740863,60,-285.663047164751,13.00289039,13.00289039,33.42329321,33.42329321
"1782","Africa_Western",2050,"CORE","desert",2678.29155,60,0,13.00289039,13.00289039,33.42329321,33.42329321
"1783","Africa_Western",2050,"CORE","Forests (Harvested)",2521.7942279,60,-29.27448,13.00289039,13.00289039,33.42329321,33.42329321
"1784","Africa_Western",2050,"CORE","Forests (Unmanaged)",24169.6215521222,60,44.1301080000012,9.10449217,13.00289039,29.52489499,33.42329321
"1785","Africa_Western",2050,"CORE","Grassland",54105.8980278718,60,440.512114800003,12.60700109,13.00289039,33.02740391,33.42329321
"1786","Africa_Western",2050,"CORE","Grazed Pasture",1733.87448552,60,-80.5208297999998,13.00289039,13.00289039,33.42329321,33.42329321
"1787","Africa_Western",2050,"CORE","Shrubland",3240.907713918,60,18.8552716799995,48.72300743,13.00289039,69.14341025,33.42329321
"1788","Africa_Western",2050,"CORE","urban",24.14843,60,0,13.00289039,13.00289039,33.42329321,33.42329321
"1789","Argentina",2050,"CORE","Biomass",67.8448260861104,60,0.0929876620007803,44.25061405,44.25061405,62.33158477,62.33158477
"1790","Argentina",2050,"CORE","Crops",5752.91832902334,60,-42.2149164173279,44.25061405,44.25061405,62.33158477,62.33158477
"1791","Argentina",2050,"CORE","desert",159.63341015,60,0,44.25061405,44.25061405,62.33158477,62.33158477
"1792","Argentina",2050,"CORE","Forests (Harvested)",121.67630703,60,-0.278546759999983,44.25061405,44.25061405,62.33158477,62.33158477
"1793","Argentina",2050,"CORE","Forests (Unmanaged)",1648.6814988244,60,2.08158119999962,22.99959788,44.25061405,41.0805686,62.33158477
"1794","Argentina",2050,"CORE","Grassland",20236.7612150246,60,40.7107799999976,49.38132928,44.25061405,67.4623,62.33158477
"1795","Argentina",2050,"CORE","Grazed Pasture",1272.3891899,60,-3.04454280000027,44.25061405,44.25061405,62.33158477,62.33158477
"1796","Argentina",2050,"CORE","Shrubland",2066.5908320162,60,2.62569840000015,10.84839752,44.25061405,28.92936824,62.33158477
"1797","Argentina",2050,"CORE","urban",5.58801199,60,0,44.25061405,44.25061405,62.33158477,62.33158477
"1798","Australia_NZ",2050,"CORE","Biomass",125.316123374095,60,1.2786831258,44.33188881,44.33188881,45.26764658,45.26764658
"1799","Australia_NZ",2050,"CORE","Crops",6293.39276219373,60,-43.8439858547399,44.33188881,44.33188881,45.26764658,45.26764658
"1800","Australia_NZ",2050,"CORE","desert",14.034923,60,0,44.33188881,44.33188881,45.26764658,45.26764658
"1801","Australia_NZ",2050,"CORE","Forests (Harvested)",636.5589141,60,-0.34148760000005,44.33188881,44.33188881,45.26764658,45.26764658
"1802","Australia_NZ",2050,"CORE","Forests (Unmanaged)",1909.0719424597,60,4.78244640000003,45.31619823,44.33188881,46.251956,45.26764658
"1803","Australia_NZ",2050,"CORE","Grassland",55676.842942737,60,34.4817600000024,33.87383023,44.33188881,34.809588,45.26764658
"1804","Australia_NZ",2050,"CORE","Grazed Pasture",2600.801788,60,14.6905320000005,44.33188881,44.33188881,45.26764658,45.26764658
"1805","Australia_NZ",2050,"CORE","Shrubland",27572.010561371,60,-11.04018,65.54321614,44.33188881,66.47897391,45.26764658
"1806","Australia_NZ",2050,"CORE","urban",13.9596377,60,0,44.33188881,44.33188881,45.26764658,45.26764658
"1807","Brazil",2050,"CORE","Biomass",189.866062030343,60,-11.08522420344,19.54965085,19.54965085,26.54464996,26.54464996
"1808","Brazil",2050,"CORE","Crops",10897.5147150324,60,-72.3814872816001,19.54965085,19.54965085,26.54464996,26.54464996
"1809","Brazil",2050,"CORE","desert",7.61083,60,0,19.54965085,19.54965085,26.54464996,26.54464996
"1810","Brazil",2050,"CORE","Forests (Harvested)",1670.092971,60,-2.38636199999996,19.54965085,19.54965085,26.54464996,26.54464996
"1811","Brazil",2050,"CORE","Forests (Unmanaged)",46820.985138151,60,-0.381707999993523,26.6326009,19.54965085,33.62760001,26.54464996
"1812","Brazil",2050,"CORE","Grassland",28731.9102539056,60,121.1307132,9.69294094,19.54965085,16.68794005,26.54464996
"1813","Brazil",2050,"CORE","Grazed Pasture",5687.04596173,60,-36.8643768000002,19.54965085,19.54965085,26.54464996,26.54464996
"1814","Brazil",2050,"CORE","Shrubland",6756.593634492,60,2.03819999999996,13.09415283,19.54965085,20.08915193,26.54464996
"1815","Brazil",2050,"CORE","urban",32.59289,60,0,19.54965085,19.54965085,26.54464996,26.54464996
"1816","Canada",2050,"CORE","Biomass",299.43865715924,60,-152.3502778224,70.81586814,70.81586814,85.67931221,85.67931221
"1817","Canada",2050,"CORE","Crops",5903.44518807743,60,-48.0363442509361,70.81586814,70.81586814,85.67931221,85.67931221
"1818","Canada",2050,"CORE","desert",2396.92824,60,0,70.81586814,70.81586814,85.67931221,85.67931221
"1819","Canada",2050,"CORE","Forests (Harvested)",2527.2457771,60,0.969082800000251,70.81586814,70.81586814,85.67931221,85.67931221
"1820","Canada",2050,"CORE","Forests (Unmanaged)",45898.0307047727,60,150.052736400001,63.03481568,70.81586814,77.89825975,85.67931221
"1821","Canada",2050,"CORE","Grassland",15009.8708698091,60,40.2389951999994,75.50622577,70.81586814,90.369669837,85.67931221
"1822","Canada",2050,"CORE","Grazed Pasture",307.6020063,60,-0.0158783999999059,70.81586814,70.81586814,85.67931221,85.67931221
"1823","Canada",2050,"CORE","Shrubland",10567.226582213,60,9.0983702400008,98.150294391,70.81586814,113.01373846,85.67931221
"1824","Canada",2050,"CORE","urban",4.21832,60,0,70.81586814,70.81586814,85.67931221,85.67931221
"1825","Central America and Caribbean",2050,"CORE","Biomass",36.762167814848,60,0.780941497919997,23.85075952,23.85075952,31.24262839,31.24262839
"1826","Central America and Caribbean",2050,"CORE","Crops",1686.864403566,60,-15.9386576799839,23.85075952,23.85075952,31.24262839,31.24262839
"1827","Central America and Caribbean",2050,"CORE","Forests (Harvested)",363.572111,60,-1.27606800000012,23.85075952,23.85075952,31.24262839,31.24262839
"1828","Central America and Caribbean",2050,"CORE","Forests (Unmanaged)",3430.734667138,60,8.46263999999974,29.53800353,23.85075952,36.92987239,31.24262839
"1829","Central America and Caribbean",2050,"CORE","Grassland",2316.0861269229,60,12.858804,15.3150825,23.85075952,22.70695136,31.24262839
"1830","Central America and Caribbean",2050,"CORE","Grazed Pasture",411.0713399,60,-4.99489200000005,23.85075952,23.85075952,31.24262839,31.24262839
"1831","Central America and Caribbean",2050,"CORE","Shrubland",53.9705728888,60,0.10628280000001,31.7276547,23.85075952,39.11952356,31.24262839
"1832","Central America and Caribbean",2050,"CORE","urban",7.1515458,60,0,23.85075952,23.85075952,31.24262839,31.24262839
"1833","Central Asia",2050,"CORE","Biomass",85.0349623193084,60,7.658165809656,66.56566817,66.56566817,82.16164878,82.16164878
"1834","Central Asia",2050,"CORE","Crops",4432.86239341118,60,-11.562322569278,66.56566817,66.56566817,82.16164878,82.16164878
"1835","Central Asia",2050,"CORE","desert",312.4237211,60,0,66.56566817,66.56566817,82.16164878,82.16164878
"1836","Central Asia",2050,"CORE","Forests (Harvested)",84.44813373,60,-0.120194040000001,66.56566817,66.56566817,82.16164878,82.16164878
"1837","Central Asia",2050,"CORE","Forests (Unmanaged)",363.528348993681,60,0.587375760000043,39.80330018,66.56566817,55.39928079,82.16164878
"1838","Central Asia",2050,"CORE","Grassland",50500.4465088023,60,5.37189599999692,64.959332,66.56566817,80.55531261,82.16164878
"1839","Central Asia",2050,"CORE","Grazed Pasture",862.95410394,60,2.11306188000003,66.56566817,66.56566817,82.16164878,82.16164878
"1840","Central Asia",2050,"CORE","Shrubland",7227.8461400251,60,-4.06675559999985,79.20965616,66.56566817,94.805636771,82.16164878
"1841","Central Asia",2050,"CORE","urban",9.639523,60,0,66.56566817,66.56566817,82.16164878,82.16164878
"1842","China",2050,"CORE","Biomass",31.15726203037,60,-8.49827813639996,45.33055513,45.33055513,75.10762764,75.10762764
"1843","China",2050,"CORE","Crops",14954.3967837798,60,-11.2315470933972,45.33055513,45.33055513,75.10762764,75.10762764
"1844","China",2050,"CORE","desert",1100.68271,60,0,45.33055513,45.33055513,75.10762764,75.10762764
"1845","China",2050,"CORE","Forests (Harvested)",3619.7838242,60,-3.07237919999989,45.33055513,45.33055513,75.10762764,75.10762764
"1846","China",2050,"CORE","Forests (Unmanaged)",13229.7317160318,60,11.4970427999997,10.4001999,45.33055513,40.17727241,75.10762764
"1847","China",2050,"CORE","Grassland",52385.8326142094,60,27.1585127999933,52.14798068,45.33055513,81.92505319,75.10762764
"1848","China",2050,"CORE","Grazed Pasture",6450.98161455,60,-17.0980687200008,45.33055513,45.33055513,75.10762764,75.10762764
"1849","China",2050,"CORE","Shrubland",6919.1374731637,60,1.26429599999847,60.55088771,45.33055513,90.327960221,75.10762764
"1850","China",2050,"CORE","urban",59.87252,60,0,45.33055513,45.33055513,75.10762764,75.10762764
"1851","Colombia",2050,"CORE","Biomass",4.3433550592616,60,-0.400700063759999,21.0977791,21.0977791,28.37463121,28.37463121
"1852","Colombia",2050,"CORE","Crops",436.284160081749,60,-0.326151174839993,21.0977791,21.0977791,28.37463121,28.37463121
"1853","Colombia",2050,"CORE","desert",5.425585,60,0,21.0977791,21.0977791,28.37463121,28.37463121
"1854","Colombia",2050,"CORE","Forests (Harvested)",87.724325,60,-0.111108000000002,21.0977791,21.0977791,28.37463121,28.37463121
"1855","Colombia",2050,"CORE","Forests (Unmanaged)",7011.88549762,60,-1.24200000000019,22.66049651,21.0977791,29.93734862,28.37463121
"1856","Colombia",2050,"CORE","Grassland",5294.02160241,60,3.35267999999996,18.47066755,21.0977791,25.74751966,28.37463121
"1857","Colombia",2050,"CORE","Grazed Pasture",543.6413,60,-1.25904000000014,21.0977791,21.0977791,28.37463121,28.37463121
"1858","Colombia",2050,"CORE","Shrubland",171.7319979839,60,-0.0172439999999767,39.11305741,21.0977791,46.38990952,28.37463121
"1859","Colombia",2050,"CORE","urban",2.3182387,60,0,21.0977791,21.0977791,28.37463121,28.37463121
"1860","EU-12",2050,"CORE","Biomass",175.792758188176,60,-28.918496505,17.11021361,17.11021361,39.09248706,39.09248706
"1861","EU-12",2050,"CORE","Crops",4389.58580418912,60,-36.7303772762034,17.11021361,17.11021361,39.09248706,39.09248706
"1862","EU-12",2050,"CORE","desert",0.02612,60,0,17.11021361,17.11021361,39.09248706,39.09248706
"1863","EU-12",2050,"CORE","Forests (Harvested)",1408.4035104,60,-7.00366680000002,17.11021361,17.11021361,39.09248706,39.09248706
"1864","EU-12",2050,"CORE","Forests (Unmanaged)",2873.30439977042,60,35.3441974799998,19.38314593,17.11021361,41.36541938,39.09248706
"1865","EU-12",2050,"CORE","Grassland",3712.01861158861,60,37.8596344800003,15.33526772,17.11021361,37.31754117,39.09248706
"1866","EU-12",2050,"CORE","Grazed Pasture",89.599609767,60,-0.779598359999994,17.11021361,17.11021361,39.09248706,39.09248706
"1867","EU-12",2050,"CORE","Shrubland",50.06095872959,60,0.230811600000003,17.39735861,17.11021361,39.37963206,39.09248706
"1868","EU-12",2050,"CORE","urban",14.1534548,60,0,17.11021361,17.11021361,39.09248706,39.09248706
"1869","EU-15",2050,"CORE","Biomass",1132.81586136321,60,-158.6074636818,29.12518733,29.12518733,17.7428835,17.7428835
"1870","EU-15",2050,"CORE","Crops",9269.14948763908,60,-97.5277093746699,29.12518733,29.12518733,17.7428835,17.7428835
"1871","EU-15",2050,"CORE","desert",2104.8525004,60,0,29.12518733,29.12518733,17.7428835,17.7428835
"1872","EU-15",2050,"CORE","Forests (Harvested)",4356.346727,60,-37.7947919999997,29.12518733,29.12518733,17.7428835,17.7428835
"1873","EU-15",2050,"CORE","Forests (Unmanaged)",6525.4546310552,60,162.40428,28.42900576,29.12518733,17.04670193,17.7428835
"1874","EU-15",2050,"CORE","Grassland",12587.1484941728,60,125.782354164001,28.74555865,29.12518733,17.36325482,17.7428835
"1875","EU-15",2050,"CORE","Grazed Pasture",0,60,0,29.12518733,29.12518733,17.7428835,17.7428835
"1876","EU-15",2050,"CORE","Shrubland",2857.69716790064,60,5.75372400000015,32.53597505,29.12518733,21.15367122,17.7428835
"1877","EU-15",2050,"CORE","urban",54.524018266,60,0,29.12518733,29.12518733,17.7428835,17.7428835
"1878","Europe_Eastern",2050,"CORE","Biomass",79.425997112621,60,-19.133231306424,10.61135057,10.61135057,49.98782649,49.98782649
"1879","Europe_Eastern",2050,"CORE","Crops",4932.64218677814,60,-20.3051497965962,10.61135057,10.61135057,49.98782649,49.98782649
"1880","Europe_Eastern",2050,"CORE","desert",4.74434,60,0,10.61135057,10.61135057,49.98782649,49.98782649
"1881","Europe_Eastern",2050,"CORE","Forests (Harvested)",405.6137283,60,0.236058000000071,10.61135057,10.61135057,49.98782649,49.98782649
"1882","Europe_Eastern",2050,"CORE","Forests (Unmanaged)",1962.5908958895,60,19.5271655999998,12.50988804,10.61135057,51.88636396,49.98782649
"1883","Europe_Eastern",2050,"CORE","Grassland",2111.79641999015,60,19.7590270799999,8.77866902,10.61135057,48.15514494,49.98782649
"1884","Europe_Eastern",2050,"CORE","Grazed Pasture",207.98163267,60,-0.40931052000002,10.61135057,10.61135057,49.98782649,49.98782649
"1885","Europe_Eastern",2050,"CORE","Shrubland",50.6326461603,60,0.327580800000007,13.57189549,10.61135057,52.94837141,49.98782649
"1886","Europe_Eastern",2050,"CORE","urban",7.888652,60,0,10.61135057,10.61135057,49.98782649,49.98782649
"1887","Europe_Non_EU",2050,"CORE","Biomass",70.9522526919,60,-14.6627724876,13.78998855,13.78998855,43.76777171,43.76777171
"1888","Europe_Non_EU",2050,"CORE","Crops",3651.13273280489,60,-28.7603365524001,13.78998855,13.78998855,43.76777171,43.76777171
"1889","Europe_Non_EU",2050,"CORE","desert",1.71252,60,0,13.78998855,13.78998855,43.76777171,43.76777171
"1890","Europe_Non_EU",2050,"CORE","Forests (Harvested)",508.495687,60,-2.19946800000002,13.78998855,13.78998855,43.76777171,43.76777171
"1891","Europe_Non_EU",2050,"CORE","Forests (Unmanaged)",1733.450909181,60,16.7240039999999,14.78800237,13.78998855,44.76578553,43.76777171
"1892","Europe_Non_EU",2050,"CORE","Grassland",5033.9656932741,60,29.1452603999996,13.42666286,13.78998855,43.40444602,43.76777171
"1893","Europe_Non_EU",2050,"CORE","Grazed Pasture",323.4355339,60,-3.07962600000008,13.78998855,13.78998855,43.76777171,43.76777171
